order_id,order_date,ship_date,category,product_name,sales,quantity,profit,country,city,state
CA-2013-136994,2013-05-28,2013-06-03,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38,2,6.15,United States,Los Angeles,California
CA-2013-101672,2013-10-04,2013-10-08,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,2,2.96,United States,Lake Forest,California
CA-2014-168403,2014-09-10,2014-09-16,Paper,Xerox 1930,31.1,6,11.28,United States,Portland,Oregon
CA-2014-118017,2014-12-04,2014-12-07,Art,Newell 344,13.34,6,1.0,United States,Thornton,Colorado
CA-2013-113117,2013-08-17,2013-08-23,Paper,Xerox 1931,32.4,5,15.55,United States,Davis,California
CA-2013-112585,2013-07-31,2013-08-03,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,178.91,United States,San Francisco,California
CA-2013-149762,2013-12-04,2013-12-08,Tables,Hon 4060 Series Tables,268.7,3,6.72,United States,Morgan Hill,California
CA-2012-152513,2012-07-04,2012-07-08,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,22.85,2,7.43,United States,San Diego,California
US-2013-168095,2013-07-16,2013-07-21,Chairs,Bevis Steel Folding Chairs,230.28,3,23.03,United States,Portland,Oregon
CA-2014-166093,2014-08-18,2014-08-25,Envelopes,Staples,23.36,2,11.68,United States,Brentwood,California
CA-2013-146325,2013-12-15,2013-12-18,Chairs,"Global Task Chair, Black",81.42,2,-9.16,United States,San Diego,California
CA-2014-131807,2014-10-06,2014-10-11,Chairs,Global Deluxe High-Back Office Chair in Storm,435.17,4,-59.84,United States,Chico,California
CA-2012-138219,2012-03-23,2012-03-30,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,16.68,United States,Los Angeles,California
CA-2013-157707,2013-10-11,2013-10-13,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.88,3,-190.85,United States,Denver,Colorado
CA-2012-113040,2012-08-27,2012-08-31,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.1,1,1.66,United States,Los Angeles,California
CA-2013-151498,2013-04-22,2013-04-25,Binders,Round Ring Binders,8.32,5,2.81,United States,Seattle,Washington
US-2012-165743,2012-11-20,2012-11-23,Binders,Wilson Jones Custom Binder Spines & Labels,4.9,3,-3.43,United States,Aurora,Colorado
US-2014-105998,2014-11-04,2014-11-06,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,87.89,United States,San Diego,California
US-2011-148194,2011-05-04,2011-05-07,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,7,3.9,United States,Seattle,Washington
CA-2012-110870,2012-12-12,2012-12-15,Accessories,Logitech Wireless Marathon Mouse M705,299.94,6,128.97,United States,Los Angeles,California
CA-2013-139808,2013-10-08,2013-10-12,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36,12,0.93,United States,Marysville,Washington
US-2012-136427,2012-06-20,2012-06-23,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,125.94,7,15.74,United States,Aurora,Colorado
CA-2014-114804,2014-10-18,2014-10-20,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.79,1,4.62,United States,Modesto,California
CA-2014-109393,2014-07-01,2014-07-03,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",436.0,3,5.13,United States,Los Angeles,California
CA-2014-121489,2014-08-22,2014-08-26,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.7,6,38.87,United States,Seattle,Washington
CA-2014-165008,2014-09-16,2014-09-18,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.06,9,106.96,United States,Salt Lake City,Utah
CA-2012-121188,2012-08-28,2012-09-04,Storage,"Hot File 7-Pocket, Floor Stand",892.35,5,267.7,United States,Los Angeles,California
US-2012-160563,2012-10-20,2012-10-24,Accessories,Logitech G602 Wireless Gaming Mouse,239.97,3,86.39,United States,San Francisco,California
CA-2012-150714,2012-10-26,2012-11-01,Labels,Avery 477,146.54,6,47.63,United States,Springfield,Oregon
CA-2013-106621,2013-09-30,2013-10-02,Art,Newell 351,10.5,4,1.18,United States,Yuma,Arizona
CA-2012-107020,2012-07-10,2012-07-14,Binders,Large Capacity Hanging Post Binders,39.92,2,12.97,United States,San Bernardino,California
CA-2011-101392,2011-12-07,2011-12-13,Storage,Advantus Rolling Drawer Organizers,269.36,7,70.03,United States,Seattle,Washington
CA-2012-127502,2012-12-10,2012-12-14,Labels,Avery File Folder Labels,5.76,2,2.82,United States,San Francisco,California
CA-2014-133046,2014-07-28,2014-08-02,Furnishings,Staples,23.88,3,10.51,United States,Seattle,Washington
CA-2014-122798,2014-12-29,2015-01-02,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,5,34.29,United States,Albuquerque,New Mexico
CA-2013-169663,2013-03-11,2013-03-14,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,5.1,United States,Los Angeles,California
CA-2012-149846,2012-05-22,2012-05-26,Labels,Avery 476,8.26,2,3.8,United States,Los Angeles,California
CA-2014-101014,2014-08-30,2014-09-05,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3,41.45,United States,Los Angeles,California
US-2014-113201,2014-07-01,2014-07-06,Paper,Xerox 1919,204.95,5,100.43,United States,Los Angeles,California
CA-2013-116722,2013-11-12,2013-11-17,Furnishings,Magnifier Swing Arm Lamp,41.96,2,10.91,United States,San Francisco,California
US-2014-150070,2014-09-08,2014-09-13,Chairs,Global Low Back Tilter Chair,161.57,2,-28.27,United States,Modesto,California
CA-2011-127866,2011-07-20,2011-07-23,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2,15.1,United States,Riverside,California
CA-2012-121776,2012-02-16,2012-02-21,Paper,Xerox 1881,36.84,3,17.31,United States,Los Angeles,California
CA-2013-100993,2013-02-05,2013-02-10,Labels,Avery 508,14.73,3,7.22,United States,San Diego,California
US-2013-131058,2013-12-28,2014-01-01,Labels,Avery File Folder Labels,20.16,7,9.88,United States,Santa Ana,California
CA-2014-140151,2014-03-24,2014-03-26,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2,4.87,United States,Seattle,Washington
CA-2013-103464,2013-11-19,2013-11-23,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595.0,5,95.2,United States,San Diego,California
CA-2012-168207,2012-11-02,2012-11-06,Furnishings,Contemporary Wood/Metal Frame,96.96,6,33.94,United States,San Diego,California
CA-2013-144148,2013-08-01,2013-08-06,Tables,Laminate Occasional Tables,863.13,7,-32.37,United States,San Francisco,California
CA-2014-107174,2014-11-07,2014-11-14,Tables,Hon 5100 Series Wood Tables,2036.86,7,366.63,United States,Seattle,Washington
CA-2011-114125,2011-07-09,2011-07-13,Labels,Avery 49,2.88,1,1.41,United States,Los Angeles,California
CA-2014-149699,2014-12-23,2014-12-25,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95,5,142.49,United States,Los Angeles,California
CA-2013-166429,2013-09-03,2013-09-09,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2,449.99,United States,Des Moines,Washington
CA-2012-112767,2012-08-02,2012-08-06,Tables,Balt Split Level Computer Training Table,277.5,4,-188.7,United States,Springfield,Oregon
CA-2012-136700,2012-12-06,2012-12-11,Paper,Spiral Phone Message Books with Labels by Adams,8.96,2,4.39,United States,Santa Barbara,California
CA-2013-104633,2013-06-13,2013-06-17,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6,83.65,United States,Pasadena,California
CA-2011-158225,2011-09-22,2011-09-28,Storage,"File Shuttle II and Handi-File, Black",169.45,5,42.36,United States,San Jose,California
CA-2011-109897,2011-08-12,2011-08-16,Phones,BlackBerry Q10,806.34,8,50.4,United States,San Francisco,California
CA-2014-152310,2014-08-13,2014-08-20,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,1,90.0,United States,Seattle,Washington
CA-2013-139549,2013-10-21,2013-10-26,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.14,4,4.84,United States,El Cajon,California
US-2014-168802,2014-11-04,2014-11-08,Binders,Binder Posts,18.37,4,5.97,United States,Seattle,Washington
US-2011-103338,2011-03-11,2011-03-15,Art,Economy #2 Pencils,7.98,3,2.07,United States,Roseville,California
US-2014-167318,2014-07-27,2014-08-02,Accessories,LogitechÂ Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,659.98,United States,Los Angeles,California
US-2011-120313,2011-10-31,2011-11-02,Phones,Motorola L804,73.58,2,8.28,United States,San Francisco,California
CA-2014-135419,2014-11-04,2014-11-10,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.37,4,36.48,United States,Bakersfield,California
CA-2013-149335,2013-07-26,2013-07-26,Art,Newell 325,37.17,9,11.15,United States,San Francisco,California
CA-2014-135076,2014-04-14,2014-04-18,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",436.7,6,-38.21,United States,Hesperia,California
CA-2014-141481,2014-06-12,2014-06-15,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,16.59,United States,Los Angeles,California
CA-2011-110555,2011-04-11,2011-04-18,Storage,Eldon Simplefile Box Office,87.08,7,24.38,United States,Great Falls,Montana
CA-2014-157273,2014-01-31,2014-02-03,Phones,Mitel 5320 IP Phone VoIP phone,604.77,4,60.48,United States,Seattle,Washington
CA-2011-109918,2011-09-07,2011-09-12,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27.36,4,7.39,United States,Santa Clara,California
CA-2013-118745,2013-06-12,2013-06-17,Tables,Bretford Rectangular Conference Table Tops,902.71,3,33.85,United States,Los Angeles,California
CA-2013-163972,2013-10-18,2013-10-22,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.67,2,21.29,United States,Fresno,California
CA-2013-113726,2013-11-25,2013-12-02,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,33.73,United States,Seattle,Washington
CA-2013-152940,2013-11-11,2013-11-14,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,1,4.46,United States,San Francisco,California
CA-2012-158701,2012-01-05,2012-01-10,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87.36,6,23.59,United States,San Francisco,California
CA-2013-134544,2013-03-18,2013-03-20,Phones,i.Sound Portable Power - 8000 mAh,84.78,2,-20.14,United States,San Francisco,California
CA-2014-137582,2014-09-05,2014-09-09,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.81,3,4.13,United States,Oakland,California
CA-2014-153227,2014-12-05,2014-12-07,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,5.76,United States,Los Angeles,California
CA-2012-133837,2012-04-13,2012-04-18,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.74,1,0.81,United States,Glendale,Arizona
CA-2013-154067,2013-02-01,2013-02-07,Paper,Xerox 1883,105.52,4,48.54,United States,Los Angeles,California
CA-2012-134082,2012-12-11,2012-12-17,Binders,GBC Recycled Grain Textured Covers,110.53,4,38.68,United States,San Bernardino,California
CA-2014-118199,2014-05-10,2014-05-12,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,46.22,United States,Seattle,Washington
CA-2012-128356,2012-10-02,2012-10-07,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",10.94,2,0.96,United States,Thornton,Colorado
US-2014-132220,2014-11-13,2014-11-17,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,62.35,6,-10.91,United States,Tempe,Arizona
CA-2012-151470,2012-09-20,2012-09-26,Binders,Wilson Jones Impact Binders,45.58,11,16.52,United States,Las Vegas,Nevada
CA-2011-108861,2011-05-28,2011-06-01,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",136.96,4,51.36,United States,Seattle,Washington
CA-2014-145779,2014-05-07,2014-05-11,Paper,Xerox 1883,84.42,4,27.44,United States,Tucson,Arizona
CA-2011-131387,2011-04-28,2011-04-30,Phones,Samsung Galaxy Mega 6.3,1679.96,5,126.0,United States,San Francisco,California
CA-2013-154081,2013-05-23,2013-05-30,Phones,Nortel Business Series Terminal T7208 Digital phone,222.38,2,22.24,United States,Los Angeles,California
CA-2011-100881,2011-03-28,2011-04-01,Phones,AT&T TR1909W,302.38,3,22.68,United States,Albuquerque,New Mexico
CA-2012-144043,2012-05-10,2012-05-15,Accessories,Belkin Standard 104 key USB Keyboard,46.69,4,-2.92,United States,Louisville,Colorado
CA-2013-168557,2013-09-20,2013-09-24,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,8.93,2,3.12,United States,San Francisco,California
CA-2014-134880,2014-10-28,2014-11-02,Paper,Xerox 1882,44.78,1,16.23,United States,Mesa,Arizona
CA-2014-158736,2014-12-19,2014-12-25,Art,Newell 335,5.76,2,1.67,United States,San Francisco,California
US-2013-119270,2013-03-13,2013-03-17,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,2,8.99,United States,Los Angeles,California
CA-2014-142391,2014-09-25,2014-09-25,Furnishings,12-1/2 Diameter Round Wall Clock,199.8,10,71.93,United States,Seattle,Washington
CA-2014-124716,2014-03-28,2014-04-01,Paper,Xerox 1982,45.68,2,21.01,United States,Fresno,California
CA-2014-106824,2014-07-08,2014-07-12,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",5.94,3,0.12,United States,Los Angeles,California
CA-2013-143154,2013-12-03,2013-12-09,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,-6.21,United States,Longmont,Colorado
CA-2012-102316,2012-02-29,2012-03-03,Phones,Square Credit Card Reader,15.98,2,1.2,United States,Los Angeles,California
CA-2011-164903,2011-02-21,2011-02-25,Paper,Xerox 204,12.96,2,6.22,United States,Los Angeles,California
CA-2014-133074,2014-09-22,2014-09-26,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86,7,27.93,United States,San Francisco,California
CA-2014-137624,2014-11-11,2014-11-18,Chairs,"Global Leather & Oak Executive Chair, Burgundy",241.42,2,-36.21,United States,Los Angeles,California
US-2011-163146,2011-05-16,2011-05-20,Accessories,ImationÂ Clip USBÂ flash driveÂ - 8 GB,56.4,3,3.38,United States,San Francisco,California
CA-2014-147354,2014-03-10,2014-03-14,Copiers,Hewlett Packard 310 Color Digital Copier,479.98,2,60.0,United States,Los Angeles,California
CA-2012-149566,2012-12-05,2012-12-10,Accessories,Memorex Micro Travel Drive 8 GB,39.0,3,17.55,United States,Los Angeles,California
CA-2012-126186,2012-09-11,2012-09-12,Furnishings,Deflect-O Glasstique Clear Desk Accessories,24.64,4,4.0,United States,Aurora,Colorado
CA-2011-159849,2011-09-19,2011-09-19,Fasteners,Revere Boxed Rubber Bands by Revere,5.67,3,0.11,United States,San Francisco,California
CA-2011-104808,2011-02-05,2011-02-09,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.25,2,6.04,United States,Escondido,California
CA-2014-162012,2014-07-12,2014-07-19,Accessories,LogitechÂ P710e Mobile Speakerphone,1287.45,5,244.62,United States,Los Angeles,California
CA-2014-101700,2014-04-24,2014-04-27,Envelopes,Staples,18.69,2,7.01,United States,Greeley,Colorado
US-2013-117387,2013-10-28,2013-11-01,Binders,Avery Legal 4-Ring Binder,67.14,4,25.18,United States,San Francisco,California
CA-2011-141110,2011-11-26,2011-12-01,Binders,Wilson Jones Easy Flow II Sheet Lifters,4.32,3,1.51,United States,Fresno,California
US-2011-133949,2011-12-31,2011-12-31,Phones,Panasonic KX TS3282W Corded phone,475.94,7,59.49,United States,Reno,Nevada
CA-2014-123624,2014-11-14,2014-11-18,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82.95,5,29.03,United States,Oxnard,California
CA-2013-146437,2013-01-28,2013-02-01,Art,Newell 345,39.68,2,10.32,United States,Los Angeles,California
CA-2013-138233,2013-11-10,2013-11-15,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,177.59,United States,Oakland,California
CA-2013-165918,2013-09-11,2013-09-15,Labels,Avery 487,7.38,2,3.47,United States,Edmonds,Washington
CA-2014-117513,2014-03-04,2014-03-09,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.67,7,-14.99,United States,Los Angeles,California
US-2013-114230,2013-11-28,2013-12-02,Storage,Eldon Simplefile Box Office,39.81,4,3.98,United States,Phoenix,Arizona
CA-2012-156118,2012-12-08,2012-12-12,Paper,Southworth Parchment Paper & Envelopes,15.7,3,5.1,United States,Colorado Springs,Colorado
CA-2014-151281,2014-04-28,2014-05-03,Furnishings,Luxo Economy Swing Arm Lamp,139.58,7,39.08,United States,Seattle,Washington
CA-2014-147767,2014-12-03,2014-12-03,Binders,Vinyl Sectional Post Binders,67.86,6,-45.24,United States,Peoria,Arizona
CA-2013-113341,2013-11-26,2013-11-30,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.35,3,19.44,United States,Los Angeles,California
CA-2011-142769,2011-09-13,2011-09-13,Fasteners,OIC Thumb-Tacks,5.7,5,2.68,United States,Seattle,Washington
CA-2014-126634,2014-03-31,2014-04-02,Furnishings,Flat Face Poster Frame,94.2,5,39.56,United States,Lakewood,California
CA-2013-118500,2013-11-18,2013-11-19,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,49.5,5,13.36,United States,San Francisco,California
CA-2013-149916,2013-12-23,2013-12-25,Binders,Wilson Jones International Size A4 Ring Binders,55.36,4,19.38,United States,Seattle,Washington
CA-2012-158918,2012-12-20,2012-12-25,Paper,Staples,17.12,4,7.7,United States,Los Angeles,California
CA-2014-101665,2014-11-26,2014-12-02,Art,DIXON Oriole Pencils,5.16,2,1.34,United States,San Francisco,California
CA-2013-155446,2013-12-17,2013-12-24,Accessories,ImationÂ USB 2.0 SwivelÂ Flash DriveÂ USBÂ flash driveÂ - 4 GB - Pink,21.21,7,4.45,United States,San Diego,California
CA-2013-144015,2013-06-27,2013-06-27,Supplies,Premier Electric Letter Opener,231.72,2,11.59,United States,Los Angeles,California
CA-2013-118311,2013-10-25,2013-10-29,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,450.0,5,162.0,United States,San Francisco,California
CA-2014-127096,2014-09-16,2014-09-18,Tables,Bretford Rectangular Conference Table Tops,300.9,1,11.28,United States,San Francisco,California
US-2011-132745,2011-10-01,2011-10-05,Fasteners,Sterling Rubber Bands by Alliance,4.71,1,0.0,United States,Reno,Nevada
CA-2011-119144,2011-11-16,2011-11-18,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,79.97,4,-17.99,United States,Los Angeles,California
CA-2011-105648,2011-03-03,2011-03-07,Tables,"Bevis Oval Conference Table, Walnut",626.35,3,-23.49,United States,San Diego,California
US-2012-145422,2012-12-03,2012-12-07,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.5,3,-29.61,United States,San Francisco,California
CA-2014-136623,2014-07-12,2014-07-17,Phones,Belkin iPhone and iPad Lightning Cable,71.95,6,5.4,United States,San Diego,California
CA-2014-148145,2014-03-19,2014-03-24,Art,Deluxe Chalkboard Eraser Cleaner,46.2,4,21.25,United States,Seattle,Washington
CA-2014-116988,2014-06-28,2014-06-30,Paper,Xerox 1997,19.44,3,9.33,United States,Seattle,Washington
US-2012-144771,2012-10-02,2012-10-04,Furnishings,9-3/4 Diameter Round Wall Clock,11.03,1,3.03,United States,Hillsboro,Oregon
CA-2014-128076,2014-02-03,2014-02-08,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58,2,12.63,United States,San Diego,California
CA-2013-112578,2013-12-30,2014-01-03,Storage,Project Tote Personal File,14.03,1,4.07,United States,Sacramento,California
CA-2013-151148,2013-09-13,2013-09-14,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,146.95,3,9.18,United States,Louisville,Colorado
CA-2012-165813,2012-03-20,2012-03-22,Storage,Portable Personal File Box,29.3,3,2.56,United States,Salem,Oregon
CA-2013-116911,2013-09-16,2013-09-21,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,20.42,4,6.64,United States,Twin Falls,Idaho
CA-2014-145765,2014-05-29,2014-06-03,Phones,Panasonic KX TS208W Corded phone,195.96,5,19.6,United States,Phoenix,Arizona
CA-2011-162992,2011-12-19,2011-12-21,Labels,Avery 516,14.62,2,6.87,United States,Los Angeles,California
CA-2013-106397,2013-07-08,2013-07-14,Paper,Xerox 226,12.96,2,6.22,United States,Orem,Utah
US-2014-100398,2014-08-20,2014-08-24,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",102.72,3,37.24,United States,Salt Lake City,Utah
CA-2014-120614,2014-05-31,2014-06-05,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4,18.01,United States,Los Angeles,California
CA-2012-127754,2012-07-26,2012-07-31,Chairs,Office Star - Contemporary Task Swivel Chair,266.35,3,13.32,United States,Glendale,Arizona
CA-2013-167983,2013-08-22,2013-08-25,Binders,Avery Durable Slant Ring Binders With Label Holder,33.44,10,11.7,United States,Seattle,Washington
CA-2011-153808,2011-04-06,2011-04-10,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3,18.45,United States,Los Angeles,California
US-2013-112396,2013-02-09,2013-02-13,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3,39.59,United States,San Francisco,California
CA-2014-163671,2014-12-25,2014-12-31,Binders,GBC Instant Index System for Binding Systems,21.31,3,7.99,United States,Meridian,Idaho
CA-2014-135909,2014-10-14,2014-10-21,Accessories,Logitech Media Keyboard K200,209.94,6,39.89,United States,Sacramento,California
CA-2013-158260,2013-11-05,2013-11-09,Machines,Okidata B400 Printer,686.4,2,77.22,United States,San Diego,California
CA-2014-101805,2014-12-02,2014-12-07,Binders,Ibico Presentation Index for Binding Systems,15.92,5,5.37,United States,Seattle,Washington
US-2012-107944,2012-03-23,2012-03-25,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",192.72,11,92.51,United States,Los Angeles,California
CA-2011-169642,2011-07-27,2011-07-30,Storage,"SAFCO Commercial Wire Shelving, Black",276.28,2,0.0,United States,Los Angeles,California
CA-2014-103968,2014-12-02,2014-12-08,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",629.64,9,107.04,United States,Stockton,California
CA-2012-111038,2012-12-01,2012-12-06,Chairs,GuestStacker Chair with Chrome Finish Legs,2676.67,9,267.67,United States,San Diego,California
CA-2013-167241,2013-08-16,2013-08-23,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312.03,3,43.68,United States,Los Angeles,California
CA-2013-139934,2013-12-19,2013-12-21,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,66.98,7,6.7,United States,San Francisco,California
CA-2012-109603,2012-01-26,2012-02-01,Paper,Xerox 1991,182.72,8,84.05,United States,Moreno Valley,California
CA-2012-143616,2012-09-27,2012-09-29,Art,Newell 334,99.2,5,25.79,United States,Seattle,Washington
CA-2012-134117,2012-12-17,2012-12-19,Art,Sanford 52201 APSCO Electric Pencil Sharpener,204.85,5,53.26,United States,Los Angeles,California
CA-2013-159023,2013-11-04,2013-11-06,Binders,Avery Reinforcements for Hole-Punch Pages,4.16,7,-3.46,United States,Portland,Oregon
CA-2011-154592,2011-12-07,2011-12-08,Paper,Green Bar Computer Printout Paper,164.88,3,80.79,United States,San Francisco,California
CA-2011-128622,2011-11-15,2011-11-17,Supplies,Acme Value Line Scissors,10.95,3,3.28,United States,San Francisco,California
CA-2011-132913,2011-12-24,2011-12-26,Appliances,Belkin 7-Outlet SurgeMaster Home Series,13.97,1,3.63,United States,San Diego,California
CA-2011-126480,2011-09-20,2011-09-24,Paper,Xerox 1900,8.56,2,3.85,United States,San Diego,California
CA-2014-159226,2014-04-26,2014-04-28,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",344.98,7,28.41,United States,Los Angeles,California
US-2014-139577,2014-10-02,2014-10-07,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75,5,22.0,United States,San Francisco,California
CA-2011-133389,2011-06-22,2011-06-22,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.23,3,-6.03,United States,Phoenix,Arizona
CA-2012-102855,2012-04-05,2012-04-06,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,239.94,6,26.39,United States,Spokane,Washington
CA-2014-143084,2014-03-19,2014-03-23,Art,Prang Drawing Pencil Set,13.9,5,3.75,United States,Los Angeles,California
CA-2013-131639,2013-12-18,2013-12-24,Binders,Ibico Plastic and Wire Spiral Binding Combs,13.49,2,4.38,United States,Carlsbad,New Mexico
CA-2013-161361,2013-03-27,2013-03-29,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,8.64,United States,Pocatello,Idaho
US-2013-141880,2013-08-23,2013-08-24,Furnishings,Dana Halogen Swing-Arm Architect Lamp,98.33,3,9.83,United States,Fort Collins,Colorado
CA-2014-128041,2014-09-02,2014-09-02,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.6,4,103.82,United States,Seattle,Washington
CA-2011-138177,2011-09-19,2011-09-24,Tables,Hon 2111 Invitation Series Straight Table,73.92,1,-45.83,United States,Chandler,Arizona
CA-2012-168760,2012-09-22,2012-09-26,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,16.59,United States,Los Angeles,California
CA-2013-168830,2013-11-08,2013-11-14,Accessories,NETGEAR AC1750 Dual Band GigabitÂ Smart WiFi Router,479.97,3,163.19,United States,San Francisco,California
CA-2014-137463,2014-12-17,2014-12-21,Binders,Accohide Poly Flexible Ring Binders,5.98,2,2.24,United States,Sunnyvale,California
CA-2012-165554,2012-05-18,2012-05-22,Paper,"Wirebound Message Book, 4 per Page",10.86,2,5.32,United States,Los Angeles,California
CA-2011-141838,2011-03-26,2011-03-31,Art,Newell 308,3.36,2,0.84,United States,San Francisco,California
CA-2014-117009,2014-09-23,2014-09-29,Supplies,Fiskars Softgrip Scissors,21.96,2,6.15,United States,Santa Ana,California
CA-2012-128993,2012-09-12,2012-09-17,Accessories,Memorex Froggy Flash Drive 4 GB,21.98,2,8.57,United States,Seattle,Washington
CA-2012-149097,2012-10-20,2012-10-24,Furnishings,Nu-Dell Oak Frame,74.76,7,23.92,United States,Los Angeles,California
CA-2013-132304,2013-06-15,2013-06-19,Tables,Hon Non-Folding Utility Tables,1115.17,7,334.55,United States,Seattle,Washington
CA-2012-136420,2012-11-20,2012-11-21,Binders,"Performers Binder/Pad Holder, Black",89.7,4,33.64,United States,San Diego,California
CA-2013-106278,2013-09-03,2013-09-06,Chairs,"Global Leather Task Chair, Black",215.98,3,-2.7,United States,Des Moines,Washington
CA-2014-166898,2014-09-12,2014-09-14,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,143.95,6,17.99,United States,Santa Ana,California
CA-2013-126102,2013-09-11,2013-09-13,Binders,Ibico EB-19 Dual Function Manual Binding System,276.78,2,89.95,United States,Los Angeles,California
CA-2013-135461,2013-02-07,2013-02-10,Phones,Motorola L703CM,623.96,5,39.0,United States,Los Angeles,California
US-2013-155971,2013-06-07,2013-06-13,Labels,Avery 488,22.05,7,10.58,United States,Los Angeles,California
